"WeekEndDate","REGION","LINEAGE2","count","total","collection_date","collection_date_num","prop","DATE_NUM"
2021-01-16,"North East","B.1.525",0,233,2021-01-12,18639.5,0,18639.5
2021-01-23,"North East","B.1.525",0,752,2021-01-19,18646.5,0,18646.5
2021-01-30,"North East","B.1.525",0,462,2021-01-26,18653.5,0,18653.5
2021-02-06,"North East","B.1.525",0,174,2021-02-02,18660.5,0,18660.5
2021-02-13,"North East","B.1.525",0,206,2021-02-09,18667.5,0,18667.5
2021-02-20,"North East","B.1.525",0,1148,2021-02-16,18674.5,0,18674.5
2021-02-27,"North East","B.1.525",0,1547,2021-02-23,18681.5,0,18681.5
2021-03-06,"North East","B.1.525",0,1003,2021-03-02,18688.5,0,18688.5
2021-03-13,"North East","B.1.525",0,1416,2021-03-09,18695.5,0,18695.5
2021-03-20,"North East","B.1.525",0,1040,2021-03-16,18702.5,0,18702.5
2021-03-27,"North East","B.1.525",0,843,2021-03-23,18709.5,0,18709.5
2021-04-03,"North East","B.1.525",0,842,2021-03-30,18716.5,0,18716.5
2021-04-10,"North East","B.1.525",0,445,2021-04-06,18723.5,0,18723.5
2021-04-17,"North East","B.1.525",0,237,2021-04-13,18730.5,0,18730.5
2021-04-24,"North East","B.1.525",0,199,2021-04-20,18737.5,0,18737.5
2021-05-01,"North East","B.1.525",0,192,2021-04-27,18744.5,0,18744.5
2021-05-08,"North East","B.1.525",0,72,2021-05-04,18751.5,0,18751.5
2021-05-15,"North East","B.1.525",0,31,2021-05-11,18758.5,0,18758.5
2021-05-22,"North East","B.1.525",0,7,2021-05-18,18765.5,0,18765.5
2021-05-29,"North East","B.1.525",0,134,2021-05-25,18772.5,0,18772.5
2021-06-05,"North East","B.1.525",0,230,2021-06-01,18779.5,0,18779.5
2021-06-12,"North East","B.1.525",0,257,2021-06-08,18786.5,0,18786.5
2020-09-05,"Yorkshire and The Humber","B.1.525",0,101,2020-09-01,18506.5,0,18506.5
2020-09-12,"Yorkshire and The Humber","B.1.525",0,284,2020-09-08,18513.5,0,18513.5
2020-09-19,"Yorkshire and The Humber","B.1.525",0,150,2020-09-15,18520.5,0,18520.5
2020-09-26,"Yorkshire and The Humber","B.1.525",0,338,2020-09-22,18527.5,0,18527.5
2020-10-03,"Yorkshire and The Humber","B.1.525",0,325,2020-09-29,18534.5,0,18534.5
2020-10-10,"Yorkshire and The Humber","B.1.525",0,847,2020-10-06,18541.5,0,18541.5
2020-10-17,"Yorkshire and The Humber","B.1.525",0,783,2020-10-13,18548.5,0,18548.5
2020-10-24,"Yorkshire and The Humber","B.1.525",0,741,2020-10-20,18555.5,0,18555.5
2020-10-31,"Yorkshire and The Humber","B.1.525",0,661,2020-10-27,18562.5,0,18562.5
2020-11-07,"Yorkshire and The Humber","B.1.525",0,1378,2020-11-03,18569.5,0,18569.5
2020-11-14,"Yorkshire and The Humber","B.1.525",0,1473,2020-11-10,18576.5,0,18576.5
2020-11-21,"Yorkshire and The Humber","B.1.525",0,696,2020-11-17,18583.5,0,18583.5
2020-11-28,"Yorkshire and The Humber","B.1.525",0,376,2020-11-24,18590.5,0,18590.5
2020-12-05,"Yorkshire and The Humber","B.1.525",0,96,2020-12-01,18597.5,0,18597.5
2020-12-12,"Yorkshire and The Humber","B.1.525",0,573,2020-12-08,18604.5,0,18604.5
2020-12-19,"Yorkshire and The Humber","B.1.525",0,285,2020-12-15,18611.5,0,18611.5
2020-12-26,"Yorkshire and The Humber","B.1.525",0,190,2020-12-22,18618.5,0,18618.5
2021-01-02,"Yorkshire and The Humber","B.1.525",0,195,2020-12-29,18625.5,0,18625.5
2021-01-09,"Yorkshire and The Humber","B.1.525",0,366,2021-01-05,18632.5,0,18632.5
2021-01-16,"Yorkshire and The Humber","B.1.525",0,535,2021-01-12,18639.5,0,18639.5
2021-01-23,"Yorkshire and The Humber","B.1.525",0,858,2021-01-19,18646.5,0,18646.5
2021-01-30,"Yorkshire and The Humber","B.1.525",3,981,2021-01-26,18653.5,0.00305810397553517,18653.5
2021-02-06,"Yorkshire and The Humber","B.1.525",0,225,2021-02-02,18660.5,0,18660.5
2021-02-13,"Yorkshire and The Humber","B.1.525",0,513,2021-02-09,18667.5,0,18667.5
2021-02-20,"Yorkshire and The Humber","B.1.525",0,1420,2021-02-16,18674.5,0,18674.5
2021-02-27,"Yorkshire and The Humber","B.1.525",0,2493,2021-02-23,18681.5,0,18681.5
2021-03-06,"Yorkshire and The Humber","B.1.525",1,2491,2021-03-02,18688.5,0.000401445202729827,18688.5
2021-03-13,"Yorkshire and The Humber","B.1.525",1,3273,2021-03-09,18695.5,0.000305530094714329,18695.5
2021-03-20,"Yorkshire and The Humber","B.1.525",4,3687,2021-03-16,18702.5,0.0010848928668294,18702.5
2021-03-27,"Yorkshire and The Humber","B.1.525",2,3693,2021-03-23,18709.5,0.000541565123206066,18709.5
2021-04-03,"Yorkshire and The Humber","B.1.525",1,2876,2021-03-30,18716.5,0.000347705146036161,18716.5
2021-04-10,"Yorkshire and The Humber","B.1.525",0,1888,2021-04-06,18723.5,0,18723.5
2021-04-17,"Yorkshire and The Humber","B.1.525",0,1700,2021-04-13,18730.5,0,18730.5
2021-04-24,"Yorkshire and The Humber","B.1.525",0,1618,2021-04-20,18737.5,0,18737.5
2021-05-01,"Yorkshire and The Humber","B.1.525",0,1021,2021-04-27,18744.5,0,18744.5
2021-05-08,"Yorkshire and The Humber","B.1.525",0,356,2021-05-04,18751.5,0,18751.5
2021-05-15,"Yorkshire and The Humber","B.1.525",0,149,2021-05-11,18758.5,0,18758.5
2021-05-22,"Yorkshire and The Humber","B.1.525",0,116,2021-05-18,18765.5,0,18765.5
2021-05-29,"Yorkshire and The Humber","B.1.525",0,339,2021-05-25,18772.5,0,18772.5
2021-06-05,"Yorkshire and The Humber","B.1.525",0,463,2021-06-01,18779.5,0,18779.5
2021-06-12,"Yorkshire and The Humber","B.1.525",0,461,2021-06-08,18786.5,0,18786.5
2020-09-05,"London","B.1.617.1",0,553,2020-09-01,18506.5,0,18506.5
2020-09-12,"London","B.1.617.1",0,372,2020-09-08,18513.5,0,18513.5
2020-09-19,"London","B.1.617.1",0,89,2020-09-15,18520.5,0,18520.5
2020-09-26,"London","B.1.617.1",0,478,2020-09-22,18527.5,0,18527.5
2020-10-03,"London","B.1.617.1",0,244,2020-09-29,18534.5,0,18534.5
2020-10-10,"London","B.1.617.1",0,329,2020-10-06,18541.5,0,18541.5
2020-10-17,"London","B.1.617.1",0,625,2020-10-13,18548.5,0,18548.5
2020-10-24,"London","B.1.617.1",0,1106,2020-10-20,18555.5,0,18555.5
2020-10-31,"London","B.1.617.1",0,325,2020-10-27,18562.5,0,18562.5
2020-11-07,"London","B.1.617.1",0,847,2020-11-03,18569.5,0,18569.5
2020-11-14,"London","B.1.617.1",0,1438,2020-11-10,18576.5,0,18576.5
2020-11-21,"London","B.1.617.1",0,826,2020-11-17,18583.5,0,18583.5
2020-11-28,"London","B.1.617.1",0,461,2020-11-24,18590.5,0,18590.5
2020-12-05,"London","B.1.617.1",0,420,2020-12-01,18597.5,0,18597.5
2020-12-12,"London","B.1.617.1",0,1354,2020-12-08,18604.5,0,18604.5
2020-12-19,"London","B.1.617.1",0,2387,2020-12-15,18611.5,0,18611.5
2020-12-26,"London","B.1.617.1",0,988,2020-12-22,18618.5,0,18618.5
2021-01-02,"London","B.1.617.1",0,2001,2020-12-29,18625.5,0,18625.5
2021-01-09,"London","B.1.617.1",0,1547,2021-01-05,18632.5,0,18632.5
2021-01-16,"London","B.1.617.1",0,1479,2021-01-12,18639.5,0,18639.5
2021-01-23,"London","B.1.617.1",0,1639,2021-01-19,18646.5,0,18646.5
2021-01-30,"London","B.1.617.1",0,1500,2021-01-26,18653.5,0,18653.5
2021-02-06,"London","B.1.617.1",0,509,2021-02-02,18660.5,0,18660.5
2021-02-13,"London","B.1.617.1",0,672,2021-02-09,18667.5,0,18667.5
2021-02-20,"London","B.1.617.1",0,902,2021-02-16,18674.5,0,18674.5
2021-02-27,"London","B.1.617.1",0,584,2021-02-23,18681.5,0,18681.5
2021-03-06,"London","B.1.617.1",0,646,2021-03-02,18688.5,0,18688.5
2021-03-13,"London","B.1.617.1",0,585,2021-03-09,18695.5,0,18695.5
2021-03-20,"London","B.1.617.1",0,515,2021-03-16,18702.5,0,18702.5
2021-03-27,"London","B.1.617.1",5,647,2021-03-23,18709.5,0.00772797527047913,18709.5
2021-04-03,"London","B.1.617.1",1,438,2021-03-30,18716.5,0.00228310502283105,18716.5
2021-04-10,"London","B.1.617.1",1,351,2021-04-06,18723.5,0.00284900284900285,18723.5
2021-04-17,"London","B.1.617.1",1,323,2021-04-13,18730.5,0.00309597523219814,18730.5
2021-04-24,"London","B.1.617.1",8,360,2021-04-20,18737.5,0.0222222222222222,18737.5
2021-05-01,"London","B.1.617.1",8,295,2021-04-27,18744.5,0.0271186440677966,18744.5
2021-05-08,"London","B.1.617.1",4,391,2021-05-04,18751.5,0.010230179028133,18751.5
2021-05-15,"London","B.1.617.1",2,468,2021-05-11,18758.5,0.00427350427350427,18758.5
2021-05-22,"London","B.1.617.1",4,651,2021-05-18,18765.5,0.00614439324116743,18765.5
2021-05-29,"London","B.1.617.1",1,984,2021-05-25,18772.5,0.00101626016260163,18772.5
2021-06-05,"London","B.1.617.1",0,1964,2021-06-01,18779.5,0,18779.5
2021-06-12,"London","B.1.617.1",0,1694,2021-06-08,18786.5,0,18786.5
2020-09-05,"North West","B.1.617.1",0,67,2020-09-01,18506.5,0,18506.5
2020-09-12,"North West","B.1.617.1",0,527,2020-09-08,18513.5,0,18513.5
2020-09-19,"North West","B.1.617.1",0,507,2020-09-15,18520.5,0,18520.5
2020-09-26,"North West","B.1.617.1",0,763,2020-09-22,18527.5,0,18527.5
2020-10-03,"North West","B.1.617.1",0,347,2020-09-29,18534.5,0,18534.5
2020-10-10,"North West","B.1.617.1",0,990,2020-10-06,18541.5,0,18541.5
2020-10-17,"North West","B.1.617.1",0,1473,2020-10-13,18548.5,0,18548.5
2020-10-24,"North West","B.1.617.1",0,1192,2020-10-20,18555.5,0,18555.5
2020-10-31,"North West","B.1.617.1",0,606,2020-10-27,18562.5,0,18562.5
2020-11-07,"North West","B.1.617.1",0,1562,2020-11-03,18569.5,0,18569.5
2020-11-14,"North West","B.1.617.1",0,949,2020-11-10,18576.5,0,18576.5
2020-11-21,"North West","B.1.617.1",0,688,2020-11-17,18583.5,0,18583.5
2020-11-28,"North West","B.1.617.1",0,650,2020-11-24,18590.5,0,18590.5
2020-12-05,"North West","B.1.617.1",0,155,2020-12-01,18597.5,0,18597.5
2020-12-12,"North West","B.1.617.1",0,599,2020-12-08,18604.5,0,18604.5
2020-12-19,"North West","B.1.617.1",0,432,2020-12-15,18611.5,0,18611.5
2020-12-26,"North West","B.1.617.1",0,481,2020-12-22,18618.5,0,18618.5
2021-01-02,"North West","B.1.617.1",0,773,2020-12-29,18625.5,0,18625.5
2021-01-09,"North West","B.1.617.1",0,1559,2021-01-05,18632.5,0,18632.5
2021-01-16,"North West","B.1.617.1",0,3522,2021-01-12,18639.5,0,18639.5
2021-01-23,"North West","B.1.617.1",0,3310,2021-01-19,18646.5,0,18646.5
2021-01-30,"North West","B.1.617.1",0,4832,2021-01-26,18653.5,0,18653.5
2021-02-06,"North West","B.1.617.1",0,1063,2021-02-02,18660.5,0,18660.5
2021-02-13,"North West","B.1.617.1",0,1929,2021-02-09,18667.5,0,18667.5
2021-02-20,"North West","B.1.617.1",0,2496,2021-02-16,18674.5,0,18674.5
2021-02-27,"North West","B.1.617.1",0,1883,2021-02-23,18681.5,0,18681.5
2021-03-06,"North West","B.1.617.1",0,1710,2021-03-02,18688.5,0,18688.5
2021-03-13,"North West","B.1.617.1",0,1406,2021-03-09,18695.5,0,18695.5
2021-03-20,"North West","B.1.617.1",0,2025,2021-03-16,18702.5,0,18702.5
2021-03-27,"North West","B.1.617.1",1,2704,2021-03-23,18709.5,0.000369822485207101,18709.5
2021-04-03,"North West","B.1.617.1",0,1783,2021-03-30,18716.5,0,18716.5
2021-04-10,"North West","B.1.617.1",0,891,2021-04-06,18723.5,0,18723.5
2021-04-17,"North West","B.1.617.1",0,768,2021-04-13,18730.5,0,18730.5
2021-04-24,"North West","B.1.617.1",0,870,2021-04-20,18737.5,0,18737.5
2021-05-01,"North West","B.1.617.1",0,1116,2021-04-27,18744.5,0,18744.5
2021-05-08,"North West","B.1.617.1",0,1585,2021-05-04,18751.5,0,18751.5
2021-05-15,"North West","B.1.617.1",0,1936,2021-05-11,18758.5,0,18758.5
2021-05-22,"North West","B.1.617.1",0,2914,2021-05-18,18765.5,0,18765.5
2021-05-29,"North West","B.1.617.1",0,4487,2021-05-25,18772.5,0,18772.5
2021-06-05,"North West","B.1.617.1",0,6423,2021-06-01,18779.5,0,18779.5
2021-06-12,"North West","B.1.617.1",0,6282,2021-06-08,18786.5,0,18786.5
2020-09-05,"South West","B.1.617.1",0,135,2020-09-01,18506.5,0,18506.5
2020-09-12,"South West","B.1.617.1",0,62,2020-09-08,18513.5,0,18513.5
2020-09-19,"South West","B.1.617.1",0,39,2020-09-15,18520.5,0,18520.5
2020-09-26,"South West","B.1.617.1",0,141,2020-09-22,18527.5,0,18527.5
2020-10-03,"South West","B.1.617.1",0,71,2020-09-29,18534.5,0,18534.5
2020-10-10,"South West","B.1.617.1",0,230,2020-10-06,18541.5,0,18541.5
2020-10-17,"South West","B.1.617.1",0,108,2020-10-13,18548.5,0,18548.5
2020-10-24,"South West","B.1.617.1",0,186,2020-10-20,18555.5,0,18555.5
2020-10-31,"South West","B.1.617.1",0,87,2020-10-27,18562.5,0,18562.5
2020-11-07,"South West","B.1.617.1",0,114,2020-11-03,18569.5,0,18569.5
2020-11-14,"South West","B.1.617.1",0,219,2020-11-10,18576.5,0,18576.5
2020-11-21,"South West","B.1.617.1",0,102,2020-11-17,18583.5,0,18583.5
2020-11-28,"South West","B.1.617.1",0,112,2020-11-24,18590.5,0,18590.5
2020-12-05,"South West","B.1.617.1",0,43,2020-12-01,18597.5,0,18597.5
2020-12-12,"South West","B.1.617.1",0,97,2020-12-08,18604.5,0,18604.5
2020-12-19,"South West","B.1.617.1",0,156,2020-12-15,18611.5,0,18611.5
2020-12-26,"South West","B.1.617.1",0,80,2020-12-22,18618.5,0,18618.5
2021-01-02,"South West","B.1.617.1",0,127,2020-12-29,18625.5,0,18625.5
2021-01-09,"South West","B.1.617.1",0,259,2021-01-05,18632.5,0,18632.5
2021-01-16,"South West","B.1.617.1",0,468,2021-01-12,18639.5,0,18639.5
2021-01-23,"South West","B.1.617.1",0,258,2021-01-19,18646.5,0,18646.5
2021-01-30,"South West","B.1.617.1",0,279,2021-01-26,18653.5,0,18653.5
2021-02-06,"South West","B.1.617.1",0,92,2021-02-02,18660.5,0,18660.5
2021-02-13,"South West","B.1.617.1",0,197,2021-02-09,18667.5,0,18667.5
2021-02-20,"South West","B.1.617.1",0,272,2021-02-16,18674.5,0,18674.5
2021-02-27,"South West","B.1.617.1",0,190,2021-02-23,18681.5,0,18681.5
2021-03-06,"South West","B.1.617.1",0,209,2021-03-02,18688.5,0,18688.5
2021-03-13,"South West","B.1.617.1",0,140,2021-03-09,18695.5,0,18695.5
2021-03-20,"South West","B.1.617.1",0,103,2021-03-16,18702.5,0,18702.5
2021-03-27,"South West","B.1.617.1",0,150,2021-03-23,18709.5,0,18709.5
2021-04-03,"South West","B.1.617.1",0,100,2021-03-30,18716.5,0,18716.5
2021-04-10,"South West","B.1.617.1",0,93,2021-04-06,18723.5,0,18723.5
2021-04-17,"South West","B.1.617.1",0,47,2021-04-13,18730.5,0,18730.5
2021-04-24,"South West","B.1.617.1",1,31,2021-04-20,18737.5,0.032258064516129,18737.5
2021-05-01,"South West","B.1.617.1",0,30,2021-04-27,18744.5,0,18744.5
2021-05-08,"South West","B.1.617.1",0,20,2021-05-04,18751.5,0,18751.5
2021-05-15,"South West","B.1.617.1",0,54,2021-05-11,18758.5,0,18758.5
2021-05-22,"South West","B.1.617.1",1,133,2021-05-18,18765.5,0.0075187969924812,18765.5
2021-05-29,"South West","B.1.617.1",0,166,2021-05-25,18772.5,0,18772.5
2021-06-05,"South West","B.1.617.1",2,425,2021-06-01,18779.5,0.00470588235294118,18779.5
2021-06-12,"South West","B.1.617.1",0,1039,2021-06-08,18786.5,0,18786.5
2020-09-05,"South East","B.1.617.1",0,233,2020-09-01,18506.5,0,18506.5
2020-09-12,"South East","B.1.617.1",0,140,2020-09-08,18513.5,0,18513.5
2020-09-19,"South East","B.1.617.1",0,48,2020-09-15,18520.5,0,18520.5
2020-09-26,"South East","B.1.617.1",0,178,2020-09-22,18527.5,0,18527.5
2020-10-03,"South East","B.1.617.1",0,57,2020-09-29,18534.5,0,18534.5
2020-10-10,"South East","B.1.617.1",0,261,2020-10-06,18541.5,0,18541.5
2020-10-17,"South East","B.1.617.1",0,300,2020-10-13,18548.5,0,18548.5
2020-10-24,"South East","B.1.617.1",0,512,2020-10-20,18555.5,0,18555.5
2020-10-31,"South East","B.1.617.1",0,295,2020-10-27,18562.5,0,18562.5
2020-11-07,"South East","B.1.617.1",0,470,2020-11-03,18569.5,0,18569.5
2020-11-14,"South East","B.1.617.1",0,918,2020-11-10,18576.5,0,18576.5
2020-11-21,"South East","B.1.617.1",0,462,2020-11-17,18583.5,0,18583.5
2020-11-28,"South East","B.1.617.1",0,385,2020-11-24,18590.5,0,18590.5
2020-12-05,"South East","B.1.617.1",0,233,2020-12-01,18597.5,0,18597.5
2020-12-12,"South East","B.1.617.1",0,811,2020-12-08,18604.5,0,18604.5
2020-12-19,"South East","B.1.617.1",0,1412,2020-12-15,18611.5,0,18611.5
2020-12-26,"South East","B.1.617.1",0,445,2020-12-22,18618.5,0,18618.5
2021-01-02,"South East","B.1.617.1",0,863,2020-12-29,18625.5,0,18625.5
2021-01-09,"South East","B.1.617.1",0,951,2021-01-05,18632.5,0,18632.5
2021-01-16,"South East","B.1.617.1",0,852,2021-01-12,18639.5,0,18639.5
2021-01-23,"South East","B.1.617.1",0,851,2021-01-19,18646.5,0,18646.5
2021-01-30,"South East","B.1.617.1",0,1069,2021-01-26,18653.5,0,18653.5
2021-02-06,"South East","B.1.617.1",0,273,2021-02-02,18660.5,0,18660.5
2021-02-13,"South East","B.1.617.1",0,597,2021-02-09,18667.5,0,18667.5
2021-02-20,"South East","B.1.617.1",0,828,2021-02-16,18674.5,0,18674.5
2021-02-27,"South East","B.1.617.1",0,526,2021-02-23,18681.5,0,18681.5
2021-03-06,"South East","B.1.617.1",0,704,2021-03-02,18688.5,0,18688.5
2021-03-13,"South East","B.1.617.1",0,699,2021-03-09,18695.5,0,18695.5
2021-03-20,"South East","B.1.617.1",0,484,2021-03-16,18702.5,0,18702.5
2021-03-27,"South East","B.1.617.1",0,554,2021-03-23,18709.5,0,18709.5
2021-04-03,"South East","B.1.617.1",0,327,2021-03-30,18716.5,0,18716.5
2021-04-10,"South East","B.1.617.1",3,387,2021-04-06,18723.5,0.00775193798449612,18723.5
2021-04-17,"South East","B.1.617.1",0,317,2021-04-13,18730.5,0,18730.5
2021-04-24,"South East","B.1.617.1",0,261,2021-04-20,18737.5,0,18737.5
2021-05-01,"South East","B.1.617.1",4,218,2021-04-27,18744.5,0.018348623853211,18744.5
2021-05-08,"South East","B.1.617.1",1,236,2021-05-04,18751.5,0.00423728813559322,18751.5
2021-05-15,"South East","B.1.617.1",0,238,2021-05-11,18758.5,0,18758.5
2021-05-22,"South East","B.1.617.1",2,286,2021-05-18,18765.5,0.00699300699300699,18765.5
2021-05-29,"South East","B.1.617.1",0,652,2021-05-25,18772.5,0,18772.5
2021-06-05,"South East","B.1.617.1",0,1058,2021-06-01,18779.5,0,18779.5
2021-06-12,"South East","B.1.617.1",0,880,2021-06-08,18786.5,0,18786.5
2020-09-05,"East of England","B.1.617.1",0,251,2020-09-01,18506.5,0,18506.5
2020-09-12,"East of England","B.1.617.1",0,106,2020-09-08,18513.5,0,18513.5
2020-09-19,"East of England","B.1.617.1",0,34,2020-09-15,18520.5,0,18520.5
2020-09-26,"East of England","B.1.617.1",0,122,2020-09-22,18527.5,0,18527.5
2020-10-03,"East of England","B.1.617.1",0,116,2020-09-29,18534.5,0,18534.5
2020-10-10,"East of England","B.1.617.1",0,188,2020-10-06,18541.5,0,18541.5
2020-10-17,"East of England","B.1.617.1",0,276,2020-10-13,18548.5,0,18548.5
2020-10-24,"East of England","B.1.617.1",0,366,2020-10-20,18555.5,0,18555.5
2020-10-31,"East of England","B.1.617.1",0,268,2020-10-27,18562.5,0,18562.5
2020-11-07,"East of England","B.1.617.1",0,694,2020-11-03,18569.5,0,18569.5
2020-11-14,"East of England","B.1.617.1",0,799,2020-11-10,18576.5,0,18576.5
2020-11-21,"East of England","B.1.617.1",0,432,2020-11-17,18583.5,0,18583.5
2020-11-28,"East of England","B.1.617.1",0,351,2020-11-24,18590.5,0,18590.5
2020-12-05,"East of England","B.1.617.1",0,146,2020-12-01,18597.5,0,18597.5
2020-12-12,"East of England","B.1.617.1",0,664,2020-12-08,18604.5,0,18604.5
2020-12-19,"East of England","B.1.617.1",0,1286,2020-12-15,18611.5,0,18611.5
2020-12-26,"East of England","B.1.617.1",0,524,2020-12-22,18618.5,0,18618.5
2021-01-02,"East of England","B.1.617.1",0,584,2020-12-29,18625.5,0,18625.5
2021-01-09,"East of England","B.1.617.1",0,705,2021-01-05,18632.5,0,18632.5
2021-01-16,"East of England","B.1.617.1",0,737,2021-01-12,18639.5,0,18639.5
2021-01-23,"East of England","B.1.617.1",0,723,2021-01-19,18646.5,0,18646.5
2021-01-30,"East of England","B.1.617.1",0,706,2021-01-26,18653.5,0,18653.5
2021-02-06,"East of England","B.1.617.1",0,326,2021-02-02,18660.5,0,18660.5
2021-02-13,"East of England","B.1.617.1",0,604,2021-02-09,18667.5,0,18667.5
2021-02-20,"East of England","B.1.617.1",0,865,2021-02-16,18674.5,0,18674.5
2021-02-27,"East of England","B.1.617.1",0,437,2021-02-23,18681.5,0,18681.5
2021-03-06,"East of England","B.1.617.1",0,619,2021-03-02,18688.5,0,18688.5
2021-03-13,"East of England","B.1.617.1",0,805,2021-03-09,18695.5,0,18695.5
2021-03-20,"East of England","B.1.617.1",0,784,2021-03-16,18702.5,0,18702.5
2021-03-27,"East of England","B.1.617.1",0,968,2021-03-23,18709.5,0,18709.5
2021-04-03,"East of England","B.1.617.1",0,463,2021-03-30,18716.5,0,18716.5
2021-04-10,"East of England","B.1.617.1",0,367,2021-04-06,18723.5,0,18723.5
2021-04-17,"East of England","B.1.617.1",1,340,2021-04-13,18730.5,0.00294117647058824,18730.5
2021-04-24,"East of England","B.1.617.1",3,413,2021-04-20,18737.5,0.00726392251815981,18737.5
2021-05-01,"East of England","B.1.617.1",3,442,2021-04-27,18744.5,0.00678733031674208,18744.5
2021-05-08,"East of England","B.1.617.1",1,507,2021-05-04,18751.5,0.0019723865877712,18751.5
2021-05-15,"East of England","B.1.617.1",0,533,2021-05-11,18758.5,0,18758.5
2021-05-22,"East of England","B.1.617.1",0,755,2021-05-18,18765.5,0,18765.5
2021-05-29,"East of England","B.1.617.1",0,712,2021-05-25,18772.5,0,18772.5
2021-06-05,"East of England","B.1.617.1",0,1012,2021-06-01,18779.5,0,18779.5
2021-06-12,"East of England","B.1.617.1",0,983,2021-06-08,18786.5,0,18786.5
2020-09-05,"East Midlands","B.1.617.1",0,82,2020-09-01,18506.5,0,18506.5
2020-09-12,"East Midlands","B.1.617.1",0,168,2020-09-08,18513.5,0,18513.5
2020-09-19,"East Midlands","B.1.617.1",0,47,2020-09-15,18520.5,0,18520.5
2020-09-26,"East Midlands","B.1.617.1",0,155,2020-09-22,18527.5,0,18527.5
2020-10-03,"East Midlands","B.1.617.1",0,113,2020-09-29,18534.5,0,18534.5
2020-10-10,"East Midlands","B.1.617.1",0,212,2020-10-06,18541.5,0,18541.5
2020-10-17,"East Midlands","B.1.617.1",0,158,2020-10-13,18548.5,0,18548.5
2020-10-24,"East Midlands","B.1.617.1",0,225,2020-10-20,18555.5,0,18555.5
2020-10-31,"East Midlands","B.1.617.1",0,173,2020-10-27,18562.5,0,18562.5
2020-11-07,"East Midlands","B.1.617.1",0,220,2020-11-03,18569.5,0,18569.5
2020-11-14,"East Midlands","B.1.617.1",0,498,2020-11-10,18576.5,0,18576.5
