"LINEAGE2","DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","WEEKDAY","totcases_rollingmean","totcases","totcases_smoothed","cases","cases_rollingmean","cases_smoothed"
"B.1.617.1",18801,"London",0.001,1.69943633648693e-06,NA,0.001,0.001,2021-06-23,"Wednesday",NA,NA,1110.95438633286,NA,NA,NA
"B.1.617.2",18801,"London",0.985052662722033,0.00149033693624516,NA,0.982131656002162,0.987973669441903,2021-06-23,"Wednesday",NA,NA,1110.95438633286,NA,NA,1094.34857641991
"P.1",18801,"London",0.001,0.000151042394590256,NA,0.001,0.001,2021-06-23,"Wednesday",NA,NA,1110.95438633286,NA,NA,NA
"B.1.1.7",18802,"London",0.00692670797697009,0.000666421286236458,NA,0.00562054625741577,0.0082328696965244,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,8.11740329835041
"other",18802,"London",0.00616691933203235,0.000848169043202791,NA,0.00450453855455308,0.00782930010951162,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,7.22700761933918
"B.1.177+",18802,"London",0.001,2.64769582417431e-10,NA,0.001,0.001,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,NA
"B.1.351",18802,"London",0.001,0.000117581518008977,NA,0.001,0.001,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,NA
"B.1.525",18802,"London",0.001,4.16220559295171e-05,NA,0.001,0.001,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,NA
"B.1.617.1",18802,"London",0.001,1.40661400694936e-06,NA,0.001,0.001,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,NA
"B.1.617.2",18802,"London",0.986147734002815,0.00141866960088314,NA,0.983367192679122,0.988928275326508,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,1155.66570660552
"P.1",18802,"London",0.001,0.000140125052005051,NA,0.001,0.001,2021-06-24,"Thursday",NA,NA,1171.89916556886,NA,NA,NA
"B.1.1.7",18803,"London",0.00622343474148843,0.000611680786128139,NA,0.00502456243064213,0.00742230705233474,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,7.69333071529786
"other",18803,"London",0.00593638481887941,0.000829563555208066,NA,0.0043104701277846,0.00756229950997422,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,7.33848325916406
"B.1.177+",18803,"London",0.001,2.20578898049426e-10,NA,0.001,0.001,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,NA
"B.1.351",18803,"London",0.001,0.000108591666223008,NA,0.001,0.001,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,NA
"B.1.525",18803,"London",0.001,3.84808493909697e-05,NA,0.001,0.001,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,NA
"B.1.617.1",18803,"London",0.001,1.16373568982356e-06,NA,0.001,0.001,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,NA
"B.1.617.2",18803,"London",0.98714917230546,0.00135147512225001,NA,0.984500329739848,0.989798014871072,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,1220.30122646745
"P.1",18803,"London",0.001,0.000129949964047347,NA,0.001,0.001,2021-06-25,"Friday",NA,NA,1236.18725589109,NA,NA,NA
"B.1.1.7",18804,"London",0.00559107840576738,0.000561170412378298,NA,0.00449120460831643,0.00669095220321833,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,7.29077778552379
"other",18804,"London",0.00571397065081789,0.00081118240468758,NA,0.00412408235273764,0.00730385894889815,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,7.45102952681634
"B.1.177+",18804,"London",0.001,1.83728709106952e-10,NA,0.001,0.001,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,NA
"B.1.351",18804,"London",0.001,0.000100263596486235,NA,0.001,0.001,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,NA
"B.1.525",18804,"London",0.001,3.55696960676431e-05,NA,0.001,0.001,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,NA
"B.1.617.1",18804,"London",0.001,9.62392196526295e-07,NA,0.001,0.001,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,NA
"B.1.617.2",18804,"London",0.98806558237149,0.00128845657893767,NA,0.985540253881129,0.990590910861852,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,1288.43955956042
"P.1",18804,"London",0.001,0.000120472170691485,NA,0.001,0.001,2021-06-26,"Saturday",NA,NA,1304.00206479006,NA,NA,NA
"B.1.1.7",18805,"London",0.00502257857269579,0.00051459705381767,NA,0.00401398688066273,0.00603117026472884,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,6.9087429691884
"other",18805,"London",0.00549945533536301,0.000793033538216734,NA,0.00394513816192584,0.00705377250880018,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,7.56470462982961
"B.1.177+",18805,"London",0.001,1.53007128228076e-10,NA,0.001,0.001,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,NA
"B.1.351",18805,"London",0.001,9.25516400669639e-05,NA,0.001,0.001,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,NA
"B.1.525",18805,"London",0.001,3.28725815701044e-05,NA,0.001,0.001,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,NA
"B.1.617.1",18805,"London",0.001,7.95566499007607e-07,NA,0.001,0.001,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,NA
"B.1.617.2",18805,"London",0.988904770296228,0.00122933218196824,NA,0.986495323494534,0.991314217097922,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,1360.27516147227
"P.1",18805,"London",0.001,0.00011164873420923,NA,0.001,0.001,2021-06-27,"Sunday",NA,NA,1375.53706113158,NA,NA,NA
"B.1.1.7",18806,"London",0.00451156069024831,0.000471683399009528,NA,0.0035870782160842,0.00543604316441242,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,6.5462579910574
"other",18806,"London",0.00529261447860578,0.000775124032305124,NA,0.00377339929173628,0.00681182966547529,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,7.67956416923482
"B.1.177+",18806,"London",0.001,1.27400728567304e-10,NA,0.001,0.001,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,NA
"B.1.351",18806,"London",0.001,8.54128849899526e-05,NA,0.001,0.001,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,NA
"B.1.525",18806,"London",0.001,3.03744965940151e-05,NA,0.001,0.001,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,NA
"B.1.617.1",18806,"London",0.001,6.57408480315265e-07,NA,0.001,0.001,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,NA
"B.1.617.2",18806,"London",0.989673814481404,0.00117383541019242,NA,0.987373139353649,0.991974489609159,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,1436.01306984359
"P.1",18806,"London",0.001,0.000103438749468717,NA,0.001,0.001,2021-06-28,"Monday",NA,NA,1450.99632710407,NA,NA,NA
"B.1.1.7",18807,"London",0.00405227267991606,0.000432167740903473,NA,0.00320523947246521,0.0048993058873669,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,6.20238887163612
"other",18807,"London",0.00509322233749138,0.000757460150380004,NA,0.00360862772302228,0.00657781695196048,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,7.79566135896842
"B.1.177+",18807,"London",0.001,1.06062403470546e-10,NA,0.001,0.001,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,NA
"B.1.351",18807,"London",0.001,7.88070662474707e-05,NA,0.001,0.001,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,NA
"B.1.525",18807,"London",0.001,2.8061389948776e-05,NA,0.001,0.001,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,NA
"B.1.617.1",18807,"London",0.001,5.43044957869628e-07,NA,0.001,0.001,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,NA
"B.1.617.2",18807,"London",0.990379131080885,0.0011217149700319,NA,0.988180610138703,0.992577652023067,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,1515.86948523019
"P.1",18807,"London",0.001,9.58033346518649e-05,NA,0.001,0.001,2021-06-29,"Tuesday",NA,NA,1530.59514044464,NA,NA,NA
"B.1.1.7",18808,"London",0.00363952679009188,0.000395803665588451,NA,0.00286376586058958,0.00441528771959418,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,5.8762365164542
"other",18808,"London",0.00490105313446475,0.000740047396139803,NA,0.00345058689117809,0.00635151937775141,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,7.91304723356551
"B.1.177+",18808,"London",0.001,8.82843493674869e-11,NA,0.001,0.001,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,NA
"B.1.351",18808,"London",0.001,7.2696450914512e-05,NA,0.001,0.001,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,NA
"B.1.525",18808,"London",0.001,2.59201210671305e-05,NA,0.001,0.001,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,NA
"B.1.617.1",18808,"London",0.001,4.48419724547118e-07,NA,0.001,0.001,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,NA
"B.1.617.2",18808,"London",0.991026534199285,0.00107273460683788,NA,0.988924013004913,0.993129055393657,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,1600.07238437991
"P.1",18808,"London",0.001,8.87056059401826e-05,NA,0.001,0.001,2021-06-30,"Wednesday",NA,NA,1614.56058860494,NA,NA,NA
"B.1.1.7",18628,"North West",0.605805500839397,0.00691635454577421,NA,0.59224969502537,0.619361306653424,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,1734.42114890319,2672.9004133464,4132.7468428817
"other",18628,"North West",0.036440322389843,0.00202770886045338,NA,0.0324660860522216,0.0404145587274644,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,104.328643002121,160.779908144329,248.592373462353
"B.1.177+",18628,"North West",0.357333734036022,0.00709843794989216,NA,0.343421051307741,0.371246416764303,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,1023.04648054513,1576.60748224322,2437.6963549296
"B.1.351",18628,"North West",0.001,3.11671138749073e-05,NA,0.001,0.001,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,NA,0.493755566811617,NA
"B.1.525",18628,"North West",0.001,9.12387234702923e-05,NA,0.001,0.001,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,NA,1.36124780341054,2.10471461407024
"B.1.617.1",18628,"North West",0.001,3.38236037298559e-30,NA,0.001,0.001,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,NA,1.94221878170448e-27,NA
"B.1.617.2",18628,"North West",0.001,7.34565410518186e-22,NA,0.001,0.001,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,NA,9.14324126159465e-19,NA
"P.1",18628,"North West",0.001,2.59469668411602e-08,NA,0.001,0.001,2021-01-01,"Friday",4412.14285714286,2863,6821.90379115972,NA,5.00386881893545e-05,NA
"B.1.1.7",18629,"North West",0.622652564996966,0.0065734926294693,NA,0.609768756190567,0.635536373803365,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,4295.05739334907,3124.73742225406,4137.43252773297
"other",18629,"North West",0.0352376084052078,0.001927155790051,NA,0.03146045246411,0.0390147643463056,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,243.069022779124,176.837420809507,234.148601340676
"B.1.177+",18629,"North West",0.341670521542165,0.00671291064083811,NA,0.328513458454687,0.354827584629644,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,2356.84325759786,1714.6491073221,2270.34916270349
"B.1.351",18629,"North West",0.001,3.25230259717191e-05,NA,0.001,0.001,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,NA,0.594088770876371,NA
"B.1.525",18629,"North West",0.001,9.32893279162694e-05,NA,0.001,0.001,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,2.21363981339363,1.610465828702,2.13240116018054
"B.1.617.1",18629,"North West",0.001,8.94936243050625e-30,NA,0.001,0.001,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,NA,5.93808531213552e-27,NA
"B.1.617.2",18629,"North West",0.001,1.38724273227562e-21,NA,0.001,0.001,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,NA,1.9934477223274e-18,NA
"P.1",18629,"North West",0.001,2.98251486389685e-08,NA,0.001,0.001,2021-01-02,"Saturday",5018.42857142857,6898,6644.84940771606,NA,6.64433217001742e-05,NA
"B.1.1.7",18630,"North West",0.639203892730113,0.00623613599083866,NA,0.626981290785376,0.651426494674851,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,4180.39345845494,3484.02647474639,4136.98714384342
"other",18630,"North West",0.0340369101106188,0.00183063312842499,NA,0.0304489351099999,0.0376248851112377,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,222.601392123447,185.520609765793,220.290053213486
"B.1.177+",18630,"North West",0.326300706269222,0.00633773053972099,NA,0.313878982667649,0.338722429870795,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,2134.00661900071,1778.5253067137,2111.84857009743
"B.1.351",18630,"North West",0.001,3.38968693589825e-05,NA,0.001,0.001,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,NA,0.681746953170423,NA
"B.1.525",18630,"North West",0.001,9.52649691396248e-05,NA,0.001,0.001,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,2.18041888795935,1.81720625275668,2.15777892615283
"B.1.617.1",18630,"North West",0.001,2.36280398395915e-29,NA,0.001,0.001,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,NA,1.73028513965099e-26,NA
"B.1.617.2",18630,"North West",0.001,2.6152320059708e-21,NA,0.001,0.001,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,NA,4.14375770734786e-18,NA
"P.1",18630,"North West",0.001,3.42325864221049e-08,NA,0.001,0.001,2021-01-03,"Sunday",5450.57142857143,6540,6472.09316290906,NA,8.41396170860478e-05,NA
"B.1.1.7",18631,"North West",0.655426274755701,0.00590709627865732,NA,0.643848578796322,0.66700397071508,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,5378.42801064528,4004.28000945747,4131.31541654666
"other",18631,"North West",0.032842336319106,0.00173818443321581,NA,0.0294355574315148,0.0362491152066971,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,269.504211834584,200.647907860412,207.013443885975
"B.1.177+",18631,"North West",0.311253408446416,0.00597545851496383,NA,0.299541724965974,0.322965091926859,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,2554.14546971129,1901.58046651706,1961.90792815968
"B.1.351",18631,"North West",0.001,3.52870651013134e-05,NA,0.001,0.001,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,1.08316618252354,0.80642535012363,NA
"B.1.525",18631,"North West",0.001,9.71626270028937e-05,NA,0.001,0.001,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,2.83899411926759,2.113652423394,2.18070784794391
"B.1.617.1",18631,"North West",0.001,6.22364747804414e-29,NA,0.001,0.001,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,NA,5.19230289217876e-26,NA
"B.1.617.2",18631,"North West",0.001,4.92117215968244e-21,NA,0.001,0.001,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,NA,8.87489186403218e-18,NA
"P.1",18631,"North West",0.001,3.92335732101621e-08,NA,0.001,0.001,2021-01-04,"Monday",6109.42857142857,8206,6303.24961886299,NA,0.00010982010836217,NA
"B.1.1.7",18632,"North West",0.671289423835329,0.00558889112275675,NA,0.66033539852121,0.682243449149448,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,5196.45142990928,4207.9298040672,4120.35134977278
"other",18632,"North West",0.0316577371020122,0.00164982757610766,NA,0.0284241344721402,0.0348913397318842,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,245.062542906677,198.444263757028,194.314099354894
"B.1.177+",18632,"North West",0.296555084473251,0.00562834566218638,NA,0.285523729682824,0.307586439263679,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,2295.63290890744,1858.93436451454,1820.2448887249
"B.1.351",18632,"North West",0.001,3.66921394733488e-05,NA,0.001,0.001,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,1.07705350981717,0.872165481707191,NA
"B.1.525",18632,"North West",0.001,9.89800718113831e-05,NA,0.001,0.001,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,2.77590294008752,2.24784256570949,2.20105885339286
"B.1.617.1",18632,"North West",0.001,1.63517110166504e-28,NA,0.001,0.001,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,NA,1.423015607396e-25,NA
"B.1.617.2",18632,"North West",0.001,9.24257925967618e-21,NA,0.001,0.001,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,NA,1.7369745540216e-17,NA
"P.1",18632,"North West",0.001,4.48991452488231e-08,NA,0.001,0.001,2021-01-05,"Tuesday",6268.42857142857,7741,6137.96553836892,NA,0.000131042384031576,NA
"B.1.1.7",18633,"North West",0.686766141154109,0.00528369722813577,NA,0.676410284881748,0.697121997426469,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,4531.28299933481,4322.40798297522,4104.05827327945
"other",18633,"North West",0.0304866827269704,0.00156555669495815,NA,0.0274182479890969,0.033555117464844,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,201.151132632551,191.878825843162,182.185921775652
"B.1.177+",18633,"North West",0.282229381385579,0.00529829031263839,NA,0.27184492319317,0.292613839577988,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,1862.14945838205,1776.31140795778,1686.57969318571
"B.1.351",18633,"North West",0.001,3.81107470239329e-05,NA,0.001,0.001,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,NA,0.92201548598831,NA
"B.1.525",18633,"North West",0.001,0.000100715883650621,NA,0.001,0.001,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,2.44967869779991,2.33675777051424,2.2187146836907
"B.1.617.1",18633,"North West",0.001,4.28452233433443e-28,NA,0.001,0.001,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,NA,3.80705372792711e-25,NA
"B.1.617.2",18633,"North West",0.001,1.73240987262883e-20,NA,0.001,0.001,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,NA,3.32088743818571e-17,NA
"P.1",18633,"North West",0.001,5.13076700959371e-08,NA,0.001,0.001,2021-01-06,"Wednesday",6293.85714285714,6598,5975.91818720503,NA,0.000152824474615706,NA
"B.1.1.7",18634,"North West",0.701832429919021,0.0049933110220303,NA,0.692045720152234,0.711619139685807,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,4310.65478456262,4510.57676531384,4082.42857302021
"other",18634,"North West",0.0293324477030526,0.00148534409098016,NA,0.0264212267800821,0.0322436686260231,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,180.159893792149,188.515451037847,170.621386978912
"B.1.177+",18634,"North West",0.268297039015729,0.00498680166824938,NA,0.258523087347916,0.278070990683542,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,1647.88041363461,1724.30674160566,1560.63392263152
"B.1.351",18634,"North West",0.001,3.95416917164313e-05,NA,0.001,0.001,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,NA,0.990185669506962,NA
"B.1.525",18634,"North West",0.001,0.00010236946079713,NA,0.001,0.001,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,2.35843726516877,2.4678181998747,2.23357057342683
"B.1.617.1",18634,"North West",0.001,1.11939510126616e-27,NA,0.001,0.001,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,NA,1.03310414118722e-24,NA
"B.1.617.2",18634,"North West",0.001,3.24047180194205e-20,NA,0.001,0.001,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,NA,6.44521592737553e-17,NA
"P.1",18634,"North West",0.001,5.85454746428272e-08,NA,0.001,0.001,2021-01-07,"Thursday",6426.85714285714,6142,5816.81381336462,NA,0.000181030409422046,NA
"B.1.1.7",18635,"North West",0.716467557268133,0.00471911843065986,NA,0.70721825510526,0.725716859431005,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,4027.26413940417,4886.92285561775,4055.48313105996
"other",18635,"North West",0.0281979998938376,0.00140914207625261,NA,0.0254361321752825,0.0309598676123927,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,158.500957403261,192.334528990167,159.611571715999
"B.1.177+",18635,"North West",0.254775838797275,0.00469497166991468,NA,0.245573863415806,0.263977814178743,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,1432.09498987948,1737.78959988781,1442.12966234467
"B.1.351",18635,"North West",0.001,4.09839458597418e-05,NA,0.001,0.001,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,NA,1.10402996946087,NA
"B.1.525",18635,"North West",0.001,0.000103941017577043,NA,0.001,0.001,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,2.22990983906641,2.705905791447,2.2455347906374
"B.1.617.1",18635,"North West",0.001,2.91559770816992e-27,NA,0.001,0.001,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,NA,2.90558250071235e-24,NA
"B.1.617.2",18635,"North West",0.001,6.04830800163933e-20,NA,0.001,0.001,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,NA,1.29762113919796e-16,NA
"P.1",18635,"North West",0.001,6.67075145854e-08,NA,0.001,0.001,2021-01-08,"Friday",6820.85714285714,5621,5660.38627976874,NA,0.000222600503775797,NA
"B.1.1.7",18636,"North West",0.730654066848611,0.0044620755768672,NA,0.721908559421656,0.739399574275567,2021-01-09,"Saturday",6540,4932,5506.39582883996,3603.58585769735,4778.47759718992,4023.27050602015
"other",18636,"North West",0.0270859945334148,0.00133688478208216,NA,0.0244657485090541,0.0297062405577755,2021-01-09,"Saturday",6540,4932,5506.39582883996,133.588125038802,177.142404248533,149.146207318777
